work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1002/anie.5530609,10.1002/anie.5530609,Angewandte Chemie International Edition,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,32.03,%,Champion devices based on these films deliver impressive power conversion efficiencies (PCEs) of 23.63% in the 1.68 eV perovskite sub‐cell and 32.03% (1.05 cm 2,abstract
10.1002/anie.5530609,10.1002/anie.5530609,Angewandte Chemie International Edition,architecture,experimental,perovskite_silicon_tandem,tandem_2T,active_area_cm2,1.05,cm2,32.03% (1.05 cm 2 ) in the perovskite/silicon tandem solar cell,abstract
10.1016/j.hybadv.2026.100700,10.1016/j.hybadv.2026.100700,Hybrid Advances,defects,theory,single_junction,n-i-p,pce_champion,29.08,%,the optimized FTO/ZnO/CsFAMAPbIBr/CBTS/Au device achieved a remarkable PCE of 29.08%,abstract
10.1002/adfm.76974,10.1002/adfm.76974,Advanced Functional Materials,composition,review,single_junction,unknown,pce_champion,25.73,%,boosting the power conversion efficiency from 23.43% to 25.73% with improved thermal stability,abstract
10.1038/s41467-026-75629-x,10.1038/s41467-026-75629-x,Nature Communications,defects,experimental,single_junction,n-i-p,pce_champion,26.47,%,delivering power conversion efficiencies (PCEs) of 26.47% for rigid and 24.64% for flexible cells,abstract
10.1002/smll.74531,10.1002/smll.74531,Small,defects,experimental,single_junction,unknown,pce_champion,22.2,%,"This strategy delivers enhanced PCE (22.2%), with an open‐circuit voltage of 0.86 V and a fill factor of 78.1%, and maintains 80% of initial efficiency",abstract
10.1002/smll.74531,10.1002/smll.74531,Small,defects,experimental,single_junction,unknown,t80_h,200,h,maintains 80% of initial efficiency over 200 h,abstract
10.1002/smll.74811,10.1002/smll.74811,Small,defects,experimental,single_junction,unknown,pce_champion,26.32,%,These films yield a champion power conversion efficiency of 26.32% in solar cells and retain 92% of their initial performance after 1 200 h of,abstract
10.1002/smll.74903,10.1002/smll.74903,Small,defects,experimental,single_junction,unknown,pce_champion,22.0,%,"The optimized device achieved a champion efficiency of 22.00%, ranking among the highest efficiencies for HTL‐free C─PSCs.",abstract
10.1002/anie.5216345,10.1002/anie.5216345,Angewandte Chemie International Edition,stability,experimental,single_junction,unknown,pce_champion,26.12,%,perovskite solar cells incorporating TBPAA with the most electron‐rich core delivered power conversion efficiencies of 26.12% (0.09 cm 2 ) and 22.41% (14.0 cm 2,abstract
10.1002/anie.5216345,10.1002/anie.5216345,Angewandte Chemie International Edition,stability,experimental,single_junction,unknown,active_area_cm2,0.09,cm2,perovskite solar cells incorporating TBPAA with the most electron‐rich core delivered power conversion efficiencies of 26.12% (0.09 cm 2 ) and 22.41% (14.0 cm 2,abstract
10.1021/jacs.6c06932,10.1021/jacs.6c06932,Journal of the American Chemical Society,interfaces,experimental,single_junction,n-i-p,pce_champion,26.53,%,The resultant PSCs deliver power conversion efficiencies (PCEs) of up to 26.53%,abstract
10.1021/jacs.6c06932,10.1021/jacs.6c06932,Journal of the American Chemical Society,interfaces,experimental,single_junction,n-i-p,active_area_cm2,818,cm2,The scalability of PTS treatment is demonstrated by the 818 cm2 (aperture area) perovskite solar modules (PSMs) with PCEs over 20% using industrial-compatible manufacturing processes,abstract
10.1021/jacs.6c06932,10.1021/jacs.6c06932,Journal of the American Chemical Society,interfaces,experimental,single_junction,n-i-p,stability_protocol,ISOS-L-1l,label,,abstract
10.1038/s41467-026-75305-0,10.1038/s41467-026-75305-0,Nature Communications,stability,experimental,all_perovskite_tandem,tandem_2T,pce_champion,26.18,%,"we achieved a certified efficiency of 26.18% for the triple-junction solar cell, with an impressive open-circuit voltage of 3.148 V on an aperture area of",abstract
10.1038/s41467-026-75305-0,10.1038/s41467-026-75305-0,Nature Communications,stability,experimental,all_perovskite_tandem,tandem_2T,pce_certified,26.18,%,"we achieved a certified efficiency of 26.18% for the triple-junction solar cell, with an impressive open-circuit voltage of 3.148 V on an aperture area of",abstract
10.1038/s41467-026-75305-0,10.1038/s41467-026-75305-0,Nature Communications,stability,experimental,all_perovskite_tandem,tandem_2T,active_area_cm2,1.17,cm2,with an impressive open-circuit voltage of 3.148 V on an aperture area of 1.17 cm²,abstract
10.1002/smll.74289,10.1002/smll.74289,Small,stability,experimental,single_junction,n-i-p,pce_champion,25.53,%,"the optimized n-i-p perovskite solar cells incorporating this residue-free doped hole transport material achieve a power conversion efficiency of 25.53%, along with markedly improved operational",abstract
10.1126/sciadv.aeg1456,10.1126/sciadv.aeg1456,Science Advances,stability,scale_up,single_junction,p-i-n,pce_champion,27.31,%,vacuum-flash-evaporated 1.53–electron volt PSCs deliver certified efficiencies up to 27.31%,abstract
10.1126/sciadv.aeg1456,10.1126/sciadv.aeg1456,Science Advances,stability,scale_up,single_junction,p-i-n,pce_certified,27.31,%,vacuum-flash-evaporated 1.53–electron volt PSCs deliver certified efficiencies up to 27.31%,abstract
10.1126/sciadv.aeg1456,10.1126/sciadv.aeg1456,Science Advances,stability,scale_up,single_junction,p-i-n,active_area_cm2,766,cm2,"Furthermore, the corresponding 766–square centimeter large-area module achieved a power conversion efficiency of 21.54%.",abstract
10.1126/sciadv.aeg1456,10.1126/sciadv.aeg1456,Science Advances,stability,scale_up,single_junction,p-i-n,stability_protocol,ISOS-L-1,label,,abstract
10.1021/acsami.6c08440,10.1021/acsami.6c08440,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,19.38,%,"As a result, the device fill factor exceeds 81.7%, and the efficiency improves to 19.38%.",abstract
10.1002/anie.7090517,10.1002/anie.7090517,Angewandte Chemie International Edition,interfaces,experimental,single_junction,p-i-n,pce_champion,26.82,%,the fabricated PSCs deliver a champion power conversion efficiency (PCE) of 26.82%,abstract
10.1002/ente.70590,10.1002/ente.70590,Energy Technology,interfaces,theory,single_junction,n-i-p,pce_champion,30.81,%,"the proposed device exhibits the highest efficiency 30.81%, with the V oc of 1.55 V, J sc of 25.55 mA/cm 2 , and fill factor",abstract
10.1021/acsaem.6c01370,10.1021/acsaem.6c01370,ACS Applied Energy Materials,composition,experimental,single_junction,unknown,pce_champion,21.4,%,WBG-PSCs with a band gap of 1.76 eV achieved a high open-circuit voltage close to 1.34 V and power conversion efficiency (PCE) of 21.4%,abstract
10.1002/anie.1678852,10.1002/anie.1678852,Angewandte Chemie International Edition,stability,scale_up,module,p-i-n,pce_champion,26.76,%,"the inverted PSCs with F‐4PABTI deliver a champion power conversion efficiency (PCE) of 26.76%, a high open‐circuit voltage ( V OC ) of 1.203 V",abstract
10.1126/sciadv.aef6600,10.1126/sciadv.aef6600,Science Advances,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,27.49,%,The resulting TSCs exhibit a certified zero air mass efficiency of 27.49% (12.56 square centimeters).,abstract
10.1126/sciadv.aef6600,10.1126/sciadv.aef6600,Science Advances,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_certified,27.49,%,The resulting TSCs exhibit a certified zero air mass efficiency of 27.49% (12.56 square centimeters).,abstract
10.1126/sciadv.aef6600,10.1126/sciadv.aef6600,Science Advances,architecture,experimental,perovskite_silicon_tandem,tandem_2T,active_area_cm2,12.56,cm2,The resulting TSCs exhibit a certified zero air mass efficiency of 27.49% (12.56 square centimeters).,abstract
10.20517/energymater.2026.102,10.20517/energymater.2026.102,Energy Materials,defects,experimental,single_junction,unknown,pce_champion,25.06,%,"FTAC-modified devices deliver an outstanding efficiency of 25.06% with a low voltage deficit of 0.32 V, a significant improvement over the 23.31% efficiency of control",abstract
10.1002/pip.70131,10.1002/pip.70131,Progress in Photovoltaics Research and Applications,composition,theory,single_junction,n-i-p,pce_champion,29.64,%,"The CsSnI 3 device delivered the best performance with Voc of 0.99 V, Jsc 34.88 mA/cm 2 , FF 86.00%, and PCE 29.64%.",abstract
10.1002/anie.2884874,10.1002/anie.2884874,Angewandte Chemie International Edition,interfaces,experimental,single_junction,unknown,pce_champion,25.8,%,Perovskite solar cells incorporating this co-assembled layer achieve a power conversion efficiency (PCE) of 25.8%,abstract
10.1126/sciadv.aed6327,10.1126/sciadv.aed6327,Science Advances,composition,experimental,single_junction,unknown,pce_champion,26.88,%,PSCs achieve a champion efficiency of 26.88% (certified 26.52%),abstract
10.1126/sciadv.aed6327,10.1126/sciadv.aed6327,Science Advances,composition,experimental,single_junction,unknown,pce_certified,26.52,%,PSCs achieve a champion efficiency of 26.88% (certified 26.52%),abstract
10.1021/acsaem.6c01125,10.1021/acsaem.6c01125,ACS Applied Energy Materials,composition,experimental,single_junction,unknown,pce_champion,3.01,%,The optimized Sb0.80Bi0.20SBr solar cell achieves a power conversion efficiency (PCE) of 3.01% at AM 1.5G,abstract
10.1021/acsami.6c06005,10.1021/acsami.6c06005,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,9.9,%,"resulting in a champion device efficiency of 9.9%, with a Voc of 496.2 mV, a Jsc of 29.4 mA/cm2, and an FF of 67.6%",abstract
10.1021/acsami.6c05331,10.1021/acsami.6c05331,ACS Applied Materials & Interfaces,defects,experimental,single_junction,p-i-n,pce_champion,21.15,%,"a significant improvement in power conversion efficiency (PCE) was achieved, reaching 21.15%",abstract
10.1002/adfm.77211,10.1002/adfm.77211,Advanced Functional Materials,scale_up,experimental,single_junction,n-i-p,pce_champion,26.07,%,A remarkable power conversion efficiency of 26.07% can be achieved for the conventional n‐i‐p structured perovskite solar cells fabricated with fresh TTB‐modified precursors.,abstract
10.1002/solr.70375,10.1002/solr.70375,Solar RRL,scale_up,scale_up,module,module,active_area_cm2,64,cm2,applied for the first time to a 64 cm 2 perovskite mini‐module,abstract
10.1002/solr.70435,10.1002/solr.70435,Solar RRL,defects,experimental,single_junction,unknown,pce_champion,24.91,%,MPUA‐modified PSCs achieve a power conversion efficiency of 24.91% with substantially enhanced stability,abstract
10.1021/acsaem.6c01764,10.1021/acsaem.6c01764,ACS Applied Energy Materials,composition,experimental,single_junction,unknown,pce_champion,22.2,%,"Devices fabricated with the SF-treated films achieved a PCE of 22.2%, corresponding to a Voc of 1.2 V, a Jsc of 23.7 mA/cm2, and an",abstract
10.1021/jacs.6c05502,10.1021/jacs.6c05502,Journal of the American Chemical Society,composition,experimental,single_junction,unknown,pce_champion,22.99,%,"Single-crystal solar cells based on phase-pure α-FAPbI 3 crystals achieve 22.99% power conversion efficiency, setting a record for such devices fabricated under ambient air conditions.",abstract
10.1002/solr.70447,10.1002/solr.70447,Solar RRL,stability,experimental,single_junction,unknown,pce_champion,17.75,%,The optimized C‐PSCs deliver a power conversion efficiency (PCE) of 17.75% with a fill factor of 69.02%,abstract
10.1016/j.hybadv.2026.100722,10.1016/j.hybadv.2026.100722,Hybrid Advances,composition,theory,single_junction,n-i-p,pce_champion,28.85,%,"The fully optimized tin-based device achieved a power conversion efficiency of 28.85%, with an open-circuit voltage of 0.98 V, a short-circuit current density of 33.78",abstract
10.1002/solr.70430,10.1002/solr.70430,Solar RRL,composition,experimental,single_junction,unknown,pce_champion,14.57,%,The solar cell devices fabricated using this method exhibit a PCE of 14.57% at an active area of 64 cm 2 (total area 100 cm,abstract
10.1002/solr.70430,10.1002/solr.70430,Solar RRL,composition,experimental,single_junction,unknown,active_area_cm2,64,cm2,exhibit a PCE of 14.57% at an active area of 64 cm 2 (total area 100 cm 2 ),abstract
10.26599/pom.2026.9140147,10.26599/pom.2026.9140147,Polyoxometalates,interfaces,experimental,single_junction,p-i-n,pce_champion,25.15,%,increasing the PCE from 23.68% to 25.15% under continuous AM 1.5 G illumination,abstract
10.26599/pom.2026.9140147,10.26599/pom.2026.9140147,Polyoxometalates,interfaces,experimental,single_junction,p-i-n,stability_protocol,continuous maximum power point tracking,label,,abstract
10.1002/advs.76508,10.1002/advs.76508,Advanced Science,composition,scale_up,single_junction,unknown,pce_champion,26.32,%,"the power conversion efficiency (PCE) of 26.32%, and 24.91% are achieved at 0.072 and 1.012 cm 2",abstract
10.1002/advs.76508,10.1002/advs.76508,Advanced Science,composition,scale_up,single_junction,unknown,active_area_cm2,0.072,cm2,"the power conversion efficiency (PCE) of 26.32%, and 24.91% are achieved at 0.072 and 1.012 cm 2",abstract
10.1002/advs.76463,10.1002/advs.76463,Advanced Science,architecture,experimental,single_junction,unknown,pce_champion,28,%,"we further demonstrate first perovskite/silicon tandem solar cell integrating one-step inkjet-printed perovskite thin film, achieving an efficiency above 28%",abstract
10.1021/acsami.6c09922,10.1021/acsami.6c09922,ACS Applied Materials & Interfaces,stability,experimental,module,module,pce_champion,24.2,%,enabling champion PCEs of 24.2% in small-area devices and 20.5% in blade-coated 12 cm2 mini-modules,abstract
10.1021/acsami.6c09922,10.1021/acsami.6c09922,ACS Applied Materials & Interfaces,stability,experimental,module,module,active_area_cm2,12,cm2,20.5% in blade-coated 12 cm2 mini-modules,abstract
10.1021/acsami.6c07418,10.1021/acsami.6c07418,ACS Applied Materials & Interfaces,scale_up,experimental,single_junction,p-i-n,pce_champion,22.15,%,additive-free inverted perovskite solar cells achieve a champion power conversion efficiency (PCE) of 22.15% with excellent long-term stability,abstract
10.48550/arxiv.2607.19789,10.48550/arxiv.2607.19789,arXiv (Cornell University),composition,theory,single_junction,unknown,pce_champion,28.18,%,"Under optimized conditions, MgZrS3, MgTiS3, MgHfS3-based devices achieves a simulated power conversion efficiency (PCE) of 28.18%, 26.72%, and 28.16%, respectively.",abstract
10.26434/chemrxiv.15006632/v1,10.26434/chemrxiv.15006632/v1,ChemRxiv,composition,experimental,single_junction,p-i-n,pce_champion,26.0,%,"3D|2D stack (FA 0.9 Cs 0.1 PbI 3 |(3AMP)FA 2 Pb 3 I 10 ) into p-i-n solar cells increases efficiency from 24.2% to 26.0%,",abstract
