work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1002/adma.74486,10.1002/adma.74486,Engineering the Assembly Freedom of Donor–Acceptor Type Self‐Assembled Monolayers Toward Efficient and Stable Flexible Perovskite Photovoltaics,Advanced Materials,journal,2026-08-05,article,en,stability,,experimental,0.0455,Education University Of Hong Kong,0,hybrid,1
10.1002/ange.3883037,10.1002/ange.3883037,Asymmetric Conjugated Molecule Co‐Deposition for High‐Performance HTL‐Free Carbon‐Based Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-05,article,en,interfaces,,experimental,0.08,Soochow University,0,closed,0
10.1021/acsaom.6c00341,10.1021/acsaom.6c00341,"P-Type Ni-Doped α-GaCrO3 (α-GaCrO3:Ni) Thin Films: Investigations of Structural, Optical, and Electronic Properties for Hole Transport Layer and Transparent Photodetector Applications",ACS Applied Optical Materials,journal,2026-08-05,article,en,interfaces,,experimental,0.16,Raja Ramanna Centre For Advanced Technology,0,closed,0
10.1016/j.mtphys.2026.102187,10.1016/j.mtphys.2026.102187,Halide double perovskite Cs2TlBiBr6 as a potential absorber for perovskite solar cells: Material simulation to device engineering using DFT and SCAPS-1D simulation,Materials Today Physics,journal,2026-08-05,article,en,composition,,theory,0.0,Queensland University Of Technology,0,closed,0
10.1002/anie.3883037,10.1002/anie.3883037,Asymmetric Conjugated Molecule Co‐Deposition for High‐Performance HTL‐Free Carbon‐Based Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-05,article,en,interfaces,,experimental,0.08,Soochow University,0,closed,1
10.48550/arxiv.2608.04328,10.48550/arxiv.2608.04328,Quantum optoelectronics in semiconductor solar cell materials and devices,arXiv (Cornell University),repository,2026-08-05,preprint,en,composition,,theory,0.0167,,0,green,0
10.48550/arxiv.2608.04736,10.48550/arxiv.2608.04736,Performance Analysis of Double Perovskite-Based Solar Cells Using SCAPS-1D Simulation: A brief review,arXiv (Cornell University),repository,2026-08-05,preprint,en,composition,,theory,0.05,,0,green,1
quantum optoelectronics in semiconductor solar cell materials and devices|liu,,Quantum optoelectronics in semiconductor solar cell materials and devices,arXiv (Cornell University),repository,2026-08-05,preprint,en,composition,,experimental,0.0,Tsinghua University,0,green,0
performance analysis of double perovskite based solar cells using scaps 1d simulation a brief review|laltlanmawii,,Performance Analysis of Double Perovskite-Based Solar Cells Using SCAPS-1D Simulation: A brief review,arXiv (Cornell University),repository,2026-08-05,preprint,en,composition,,theory,0.0,Mizoram University,0,green,0
10.1016/j.solmat.2026.114626,10.1016/j.solmat.2026.114626,Separation of Hoke and Schottky effects for improvement of mixed halide perovskite solar cell stability,Solar Energy Materials and Solar Cells,journal,2026-08-06,article,en,composition,,experimental,0.0,Itmo University,1,closed,0
10.1007/s12648-026-04130-4,10.1007/s12648-026-04130-4,Unveiling the versatile characteristics of lead-free K2CuSbCl6 double perovskite for advanced optoelectronic applications,Indian Journal of Physics,journal,2026-08-06,article,en,composition,,experimental,0.1,Begum Rokeya University,0,closed,0
10.1016/j.nxmate.2026.103022,10.1016/j.nxmate.2026.103022,A review of transition metal-based double perovskite oxides for photovoltaic applications,Next Materials,journal,2026-08-06,article,en,composition,,review,0.0,,0,gold,0
10.21203/rs.3.rs-10264916/v1,10.21203/rs.3.rs-10264916/v1,Pr3+-Doped SnO2 Electron Transport Layers for 23-Fold Indoor PCE Recovery in Flexible CsPbBr3 Perovskite Solar Cells,Research Square,repository,2026-08-06,preprint,en,interfaces,,experimental,0.08,University Of Malaya,0,green,0
10.26434/chemrxiv.15007124/v1,10.26434/chemrxiv.15007124/v1,"From Sb2S3 to SbSI: An Orientation-First Roadmap for Quasi-1D Chalcohalide Photovoltaics, Indoor Energy Harvesting, and Outdoor Durability",ChemRxiv,repository,2026-08-06,preprint,en,defects,,review,0.0909,Daegu Gyeongbuk,0,green,1
10.1002/adfm.77504,10.1002/adfm.77504,Synergistic Dipole and Dual‐Passivation Enabled Highly Efficient Two‐Dimensional Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-06,article,en,defects,,experimental,0.25,Nanchang University,0,closed,1
10.1021/acsami.6c09864,10.1021/acsami.6c09864,"The Modulation Strategies, Applications, and Future Directions of Polyoxometalates in Perovskite-Based Materials: A Review",ACS Applied Materials & Interfaces,journal,2026-08-06,article,en,stability,,review,0.0152,Jiangxi University Of Technology,0,closed,0
10.1002/aenm.71419,10.1002/aenm.71419,Molecular Disaggregation‐Bridging Engineered SnO 2 Interfaces for Scalable Perovskite Photovoltaics,Advanced Energy Materials,journal,2026-08-06,article,en,defects,scale_up,experimental,0.1818,South China University Of Technology,0,closed,1
10.1002/adma.74497,10.1002/adma.74497,Wide‐Bandgap Subcells for Tandem Solar Cells: From Metal Halides to Metal Chalcogenides and Metal Chalcohalides,Advanced Materials,journal,2026-08-06,article,en,architecture,,review,0.0968,Nanjing University Of Aeronautics And Astronautics,0,closed,0
10.1002/adfm.202529273,10.1002/adfm.202529273,Manipulating Formation Kinetics in Low‐Toxicity Solvent Methanol‐Based Inks for Perovskite Solar Cells via Multifunctional Pore‐guiding Agents,Advanced Functional Materials,journal,2026-08-06,article,en,defects,,review,0.0455,Shaanxi Normal University,0,closed,0
10.1016/j.mssp.2026.111020,10.1016/j.mssp.2026.111020,Defect states and charge carrier dynamics in lead-free metal halide perovskites,Materials Science in Semiconductor Processing,journal,2026-08-06,article,en,composition,,experimental,0.1,Ahmadu Bello University,0,closed,0
10.1002/adma.74464,10.1002/adma.74464,Dual‐Site Synergistic Regulation Enabled Interface Passivation and Strain Release Toward Efficient Perovskite Solar Cells,Advanced Materials,journal,2026-08-06,article,en,defects,interfaces,scale_up,0.2273,Henan University Of Technology,0,closed,0
10.3390/nano16150965,10.3390/nano16150965,Design of MAPb(BrxI1−x)3-Based Solar Cells: Compositional Optimization for Thermally Stable and Defect-Tolerant Devices,Nanomaterials,journal,2026-08-06,article,en,defects,,theory,0.1591,Umm Al-qura University,0,gold,0
10.1109/jphotov.2026.3714144,10.1109/jphotov.2026.3714144,Impact of Light-Soaking Preconditioning for Measurements of Perovskite/Silicon Tandem Solar Cells,IEEE Journal of Photovoltaics,journal,2026-08-06,article,en,architecture,,experimental,0.0968,University Of Shanghai For Science And Technology,0,closed,0
10.1007/s10853-026-13485-2,10.1007/s10853-026-13485-2,"Review: two-dimensional hybrid organic–inorganic perovskite–polymer materials: design, properties, and applications",Journal of Materials Science,journal,2026-08-06,article,en,composition,,review,0.0,Najran University,0,closed,0
10.1016/j.solener.2026.114987,10.1016/j.solener.2026.114987,Origins of perovskite solar cell degradation under dry ambient storage in arid climates,Solar Energy,journal,2026-08-06,article,en,defects,,experimental,0.0682,Hamad Bin Khalifa University,0,hybrid,0
10.1002/ange.4221605,10.1002/ange.4221605,Decoupling Bidirectional Photochemical Degradation via Radical Scavenging for Stable Inverted Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-06,article,en,stability,,experimental,0.1667,Zhengzhou University,0,closed,0
10.1016/j.jallcom.2026.190293,10.1016/j.jallcom.2026.190293,Buried interface modification with carbazole derivative for high-performance wide-band perovskite solar cells,Journal of Alloys and Compounds,journal,2026-08-06,article,en,interfaces,,experimental,0.2,Hubei University Of Arts And Science,0,closed,0
10.3390/ma19153341,10.3390/ma19153341,First-Principles DFT Investigation of CsSn0.5Ge0.5I3 and Machine Learning-Assisted Numerical Simulation of Lead-Free Solar Cells,Materials,journal,2026-08-06,article,en,composition,,theory,0.1,Nanjing University Of Posts And Telecommunications,0,gold,0
10.1002/aenm.71396,10.1002/aenm.71396,Fluorinated Methylammonium Cation Containing Perovskite Solar Cells With Over 25% Power Conversion Efficiency,Advanced Energy Materials,journal,2026-08-06,article,en,composition,,experimental,0.1333,Kaunas University Of Technology,0,hybrid,1
10.1016/j.jphotochem.2026.117596,10.1016/j.jphotochem.2026.117596,Interfacial charge transfer dynamics between MA0.5Cs0.5PbBr3 and 8-aminoquinoline and the application of AI–ML-based soft computing to predict photoluminescence quantum yield,Journal of Photochemistry and Photobiology A Chemistry,journal,2026-08-06,article,en,composition,,experimental,0.0,Vidyasagar University,0,closed,0
10.1021/acsaem.6c01708,10.1021/acsaem.6c01708,Bifunctional NiO x /Perovskite Interface Engineering for Efficient Air-Processed Wide-Bandgap Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-08-06,article,en,interfaces,,experimental,0.18,Xi'an Jiaotong University,0,closed,1
10.1002/smll.75089,10.1002/smll.75089,Buried Interface Modulation via Molecular Dipole Passivation for High‐Efficiency Methylammonium‐Free Pb–Sn Perovskite Solar Cells,Small,journal,2026-08-06,article,en,interfaces,,experimental,0.2,Guangdong University Of Technology,0,closed,1
10.1016/j.nxnano.2026.100658,10.1016/j.nxnano.2026.100658,Thickness optimization of nickel oxide (NiO) hole transport layers for bifacial perovskite solar cells,Next Nanotechnology,journal,2026-08-06,article,en,interfaces,,theory,0.12,Hamad Bin Khalifa University,0,gold,0
10.1016/j.optcom.2026.133654,10.1016/j.optcom.2026.133654,Engineering bimetallic core–shell plasmonic nanospheres for enhanced optical absorption in MAPbI3 perovskite solar cells,Optics Communications,journal,2026-08-06,article,en,composition,,experimental,0.0,University Of Mazandaran,0,closed,0
10.1002/anie.4221605,10.1002/anie.4221605,Decoupling Bidirectional Photochemical Degradation via Radical Scavenging for Stable Inverted Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-06,article,en,stability,,experimental,0.1667,Zhengzhou University,0,closed,1
10.1002/advs.77051,10.1002/advs.77051,In Situ Construction of n‐Type SnO x Interlayer by Converting Surface Sn 4+ for Efficient Tin Perovskite Solar Cells,Advanced Science,journal,2026-08-06,article,en,composition,,experimental,0.1,Northwestern Polytechnical University,0,gold,1
10.1016/j.solener.2026.114959,10.1016/j.solener.2026.114959,Comparative benchmark of machine learning models for predicting perovskite solar cell performance,Solar Energy,journal,2026-08-07,article,en,defects,,theory,0.0455,Institución Universitaria Esumer,0,hybrid,0
10.1021/acs.jpclett.6c02136,10.1021/acs.jpclett.6c02136,Hydrophobic Dilauroyl Peroxide Improves the Electrical Performance and Stability of PTAA in both n-i-p and p-i-n Perovskite Solar Cells,The Journal of Physical Chemistry Letters,journal,2026-08-07,article,en,architecture,,experimental,0.129,North China Electric Power University,0,closed,1
10.1016/j.mtchem.2026.103896,10.1016/j.mtchem.2026.103896,Chloride-retained crystallization enables high-performance hybrid-processed perovskite solar cells for low-light photovoltaics,Materials Today Chemistry,journal,2026-08-07,article,en,composition,,experimental,0.0,Ming Chi University Of Technology,0,closed,0
10.1016/j.cocom.2026.e01418,10.1016/j.cocom.2026.e01418,"Effects of selected transition metal dopants (Sn, Bi, and Sb) on the optoelectronic properties of formamidinium lead halide perovskite materials: A density functional theory study",Computational Condensed Matter,journal,2026-08-07,article,en,composition,,experimental,0.0,Moi University,0,closed,0
10.1007/s12596-026-03257-1,10.1007/s12596-026-03257-1,Doping asymmetry engineering for enhanced efficiency in the double absorber based perovskite solar cell,Journal of Optics,journal,2026-08-07,article,en,composition,,experimental,0.0,Koneru Lakshmaiah Education Foundation,0,closed,0
10.1002/advs.77024,10.1002/advs.77024,Optically Tunable Threshold Switching and Thermally Activated Transport in Planar Ag/MAPbI 3 Thin Single‐Crystal Devices,Advanced Science,journal,2026-08-07,article,en,composition,,experimental,0.0,University Of Salerno,0,gold,0
10.1007/s12596-026-03261-5,10.1007/s12596-026-03261-5,"High-efficiency design of non-toxic Cs2TiF6 double perovskite absorbers: optimized single absorber, bilayer absorber, and top cell for two-terminal tandems",Journal of Optics,journal,2026-08-07,article,en,composition,,experimental,0.0,King Fahd University Of Petroleum And Minerals,0,closed,0
10.1021/acsnano.5c21962,10.1021/acsnano.5c21962,Fully Inorganic Hole Contacts Enabled by CeI3 for High-Performance Perovskite Solar Modules,ACS Nano,journal,2026-08-07,article,en,scale_up,,scale_up,0.0758,University Of Jinan,0,closed,1
10.1002/ange.6932848,10.1002/ange.6932848,Molecularly Templated Buried Interfaces for Inverted Perovskite Solar Cells,Angewandte Chemie,journal,2026-08-07,article,en,interfaces,,experimental,0.16,City University Of Hong Kong,0,hybrid,0
10.1021/acs.orglett.6c02798,10.1021/acs.orglett.6c02798,Molecular Engineering of Ionization-Responsive Self-Assembled Hole-Transport Materials for High-Performance Inverted Perovskite Solar Cells,Organic Letters,journal,2026-08-07,article,en,defects,,experimental,0.1136,National Taipei University Of Technology,0,hybrid,0
10.1021/acsenergylett.6c01444,10.1021/acsenergylett.6c01444,Controlling Interfacial Hole Tunneling To Mitigate Reverse-Bias Breakdown in Perovskite Solar Cells,ACS Energy Letters,journal,2026-08-07,article,en,defects,,experimental,0.0682,Yonsei University,0,closed,1
10.21203/rs.3.rs-10617391/v1,10.21203/rs.3.rs-10617391/v1,"Comparative Technical-Economic Analysis of Perovskite-Silicon Tandem Cells vs. Last-Generation Commercial N-Type Technologies (TOPCon, HJT, and BC)",Research Square,repository,2026-08-07,preprint,en,architecture,,experimental,0.1935,Oxford Photovoltaics (united Kingdom),0,green,0
10.1002/anie.6932848,10.1002/anie.6932848,Molecularly Templated Buried Interfaces for Inverted Perovskite Solar Cells,Angewandte Chemie International Edition,journal,2026-08-07,article,en,interfaces,,experimental,0.16,City University Of Hong Kong,0,hybrid,1
10.1002/adfm.77558,10.1002/adfm.77558,Understanding the Role of Intermolecular Interactions among Passivators in Surface Passivation for Tin–Lead Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-07,article,en,defects,,experimental,0.1364,Qingdao University Of Science And Technology,0,closed,0
10.1063/5.0337271,10.1063/5.0337271,"Boosting indoor perovskite photovoltaic performance via integrated compositional tuning, solvent engineering, and interfacial passivation",APL Energy,journal,2026-08-07,article,en,defects,,experimental,0.25,Pennsylvania State University,0,diamond,0
10.1016/j.mssp.2026.111061,10.1016/j.mssp.2026.111061,Carbon electrodes for perovskite solar cells: From material design to commercialization,Materials Science in Semiconductor Processing,journal,2026-08-07,article,en,composition,,experimental,0.0,Jackson State University,0,closed,0
10.64071/3080-5724.1037,10.64071/3080-5724.1037,"Advances in Perovskite Solar Cells: Efficiency, Stability, and Commercialization Prospects",Terra Joule Journal,journal,2026-08-07,article,en,scale_up,,review,0.1212,University Of Technology - Iraq,0,closed,0
10.64229/9mfvbg71,10.64229/9mfvbg71,Numerical Modeling to Optimize the Parameters for Ga2CeCl6 based Solar Cell,Renewable Energy and Power Quality Journal,journal,2026-08-07,article,en,interfaces,,theory,0.16,Jamia Hamdard,0,hybrid,0
10.1038/s41467-026-76497-1,10.1038/s41467-026-76497-1,Self-Assembled Multilayers Reduce Interfacial Energy Loss in Perovskite Solar Cells,Nature Communications,journal,2026-08-08,article,en,interfaces,,experimental,0.2,Chongqing University,1,gold,1
10.1016/j.commatsci.2026.114983,10.1016/j.commatsci.2026.114983,Electronic structure and optical properties of transition metal based on lead-free double perovskite crystals using first-principles calculations,Computational Materials Science,journal,2026-08-08,article,en,composition,,theory,0.1,University Of Shiga Prefecture,0,closed,0
10.1021/acsomega.6c04307,10.1021/acsomega.6c04307,Model-Driven Performance Optimization of Lead-Free RbGeI3 Perovskite Solar Cells Using SCAPS-1D,ACS Omega,journal,2026-08-08,article,en,composition,interfaces,theory,0.1,National Taipei University Of Technology,0,gold,0
10.1016/j.physb.2026.419190,10.1016/j.physb.2026.419190,"Li2TlSbX6 (X= Cl, Br) double perovskites for photovoltaic applications: Integrating first-principles insights with device-level benchmarking against Si, MAPbI3, and GaAs",Physica B Condensed Matter,journal,2026-08-08,article,en,composition,,theory,0.0,University Of Science And Technology Bannu,0,closed,0
10.1016/j.jechem.2026.07.082,10.1016/j.jechem.2026.07.082,Stable inorganic perovskite solar cells with 20.96% efficiency via sulfonamide-based π-conjugated molecule surface passivation,Journal of Energy Chemistry,journal,2026-08-08,article,en,defects,,experimental,0.1364,Yunnan University,0,closed,0
10.1016/j.rineng.2026.112369,10.1016/j.rineng.2026.112369,Numerical modelling and simulation of a high efficiency lead free tandem solar cell with double ETL architecture,Results in Engineering,journal,2026-08-08,article,en,interfaces,architecture,theory,0.12,Vellore,0,gold,0
10.1002/adfm.77462,10.1002/adfm.77462,Molecular Glue: 1D/3D Heterojunction Suppresses Nonradiative Recombination and C 60 Aggregation for Efficient and Stable Perovskite Solar Cells,Advanced Functional Materials,journal,2026-08-08,article,en,interfaces,,experimental,0.08,University Of Science And Technology Liaoning,0,closed,0
10.1002/smll.75074,10.1002/smll.75074,Chiral Bifacial Indacenodithiophene‐Based Hole‐Transport Materials With Chirality‐Induced Spin Selectivity: Chirality‐Spin Polarity Correspondence and Perovskite Passivation,Small,journal,2026-08-08,article,en,defects,,experimental,0.1364,Osaka Gakuin University,0,hybrid,1
10.1002/adfm.76323,10.1002/adfm.76323,"Controlled Activation of Self‐assembled Molecules Enabling Reproducible Flexible Perovskite/Cu(In,Ga)Se 2 Tandems",Advanced Functional Materials,journal,2026-08-08,article,en,interfaces,,experimental,0.1,Zhejiang University,0,closed,0
10.1016/j.apsusc.2026.168026,10.1016/j.apsusc.2026.168026,Acid dissociation constant-guided defect passivation for efficient carbon-based planar n-i-p perovskite solar cells,Applied Surface Science,journal,2026-08-08,article,en,defects,,experimental,0.2273,Chiang Mai University,0,closed,0
10.1007/s00894-026-06883-5,10.1007/s00894-026-06883-5,"A-site cation engineering in lead-free halide double perovskites A2AgSbBr6 (A = Na, K, Rb): a comprehensive first-principles study",Journal of Molecular Modeling,journal,2026-08-08,article,en,composition,,theory,0.2333,Université Sultan Moulay Slimane,0,closed,0
10.3390/cryst16080521,10.3390/cryst16080521,Plasma-Enhanced Atomic Layer Deposition of III-Nitride Thin Films and Heterostructures: Mechanisms and Applications,Crystals,journal,2026-08-08,article,en,interfaces,,review,0.08,Hunan,0,gold,0
10.70917/ijcisim-2026-4465,10.70917/ijcisim-2026-4465,Comparative Study of Perovskite PV Cells with other PV Cells and Analysis of Experimental Perovskite solar cells with Simulation Results and their Efficiency Analysis,International Journal of Computer Information Systems and Industrial Management Applications,journal,2026-08-08,article,en,composition,,theory,0.0,Karunya University,0,diamond,0
10.1002/adma.74538,10.1002/adma.74538,Antiphase Boundaries Regulate Phase Stability and Performance in DMA + ‐Assisted CsPbI 3 ‐Based Perovskites,Advanced Materials,journal,2026-08-09,article,en,composition,defects,experimental,0.1167,Wuhan University Of Technology,0,closed,1
10.5281/zenodo.21864326,10.5281/zenodo.21864326,Perovskite in Orbit: Reviewing Radiation Hardness and Degradation Pathways for Next-Generation Solar Arrays on Low Earth Orbit (LEO) Satellites,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-09,article,en,defects,stability,review,0.1136,,0,green,0
10.1021/acsenergylett.6c01363,10.1021/acsenergylett.6c01363,Material Selection through Accelerated Aging Enables >95% Performance Retention of a Perovskite–Silicon Tandem Solar Cell after 1 Year of Outdoor Monitoring,ACS Energy Letters,journal,2026-08-09,article,en,architecture,,experimental,0.0968,Université Grenoble Alpes,0,closed,1
10.5281/zenodo.21864327,10.5281/zenodo.21864327,Perovskite in Orbit: Reviewing Radiation Hardness and Degradation Pathways for Next-Generation Solar Arrays on Low Earth Orbit (LEO) Satellites,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-09,article,en,defects,stability,review,0.1136,,0,green,0
10.3390/ceramics9080087,10.3390/ceramics9080087,"Manufacturing of Perovskite Solar Cells: Materials, Processing Strategies, and Pathways to Scalable Production",Ceramics,journal,2026-08-09,article,en,scale_up,,theory,0.1061,University Of Nevada Reno,0,gold,0
10.1007/s40820-026-02327-0,10.1007/s40820-026-02327-0,Designing Efficient Inverted Perovskite Solar Cells with Self-Assembled Monolayer Hole Transport Layers,Nano-Micro Letters,journal,2026-08-10,article,en,interfaces,,review,0.26,Xidian University,0,gold,1
10.1016/j.nanoen.2026.112283,10.1016/j.nanoen.2026.112283,Thiocyanate-mediated additive engineering enables oriented crystallization and suppressed halide migration for efficient and stable perovskite/silicon tandem solar cells,Nano Energy,journal,2026-08-10,article,en,architecture,,experimental,0.0968,Tsinghua University,0,closed,0
10.1016/j.solener.2026.114995,10.1016/j.solener.2026.114995,Engineering strategies for high-efficiency indoor perovskite energy harvesters and low-current energy storage systems: a comprehensive review,Solar Energy,journal,2026-08-10,article,en,composition,,review,0.0,Wuhan National Laboratory For Optoelectronics,0,closed,0
10.1002/advs.76791,10.1002/advs.76791,Precise Management of n‐Value Distribution at the 2D/3D Interface Enabling Efficient Wide‐Bandgap Perovskite Solar Cells,Advanced Science,journal,2026-08-10,article,en,composition,interfaces,experimental,0.0667,Sichuan University,0,gold,1
10.34133/energymatadv.0384,10.34133/energymatadv.0384,SnOx as a Transparent Electrode for Perovskite/Silicon Tandem Solar Cells,Energy Material Advances,journal,2026-08-10,article,en,architecture,,experimental,0.0968,,0,diamond,0
10.1063/5.0343792,10.1063/5.0343792,Intriguing optoelectronic properties of 2D Ca2ZrSe4 chalcogenide perovskite from first principles,Applied Physics Letters,journal,2026-08-10,article,en,composition,,theory,0.0,Kim Il-sung University,0,closed,0
10.1016/j.cocom.2026.e01436,10.1016/j.cocom.2026.e01436,Effect of hydrostatic pressure on the eco-friendly Cs2InAgCl6 perovskite through DFT study for optoelectronic applications,Computational Condensed Matter,journal,2026-08-10,article,en,composition,,theory,0.0,Bangladesh University Of Business And Technology,0,closed,0
10.1016/j.cej.2026.180467,10.1016/j.cej.2026.180467,Hierarchical interfacial electric field engineering: Integrating plasmonic oscillation and dipole broadening for efficient perovskite solar cells,Chemical Engineering Journal,journal,2026-08-10,article,en,composition,,experimental,0.0,Jilin Normal University,0,closed,0
10.1021/acs.inorgchem.6c02216,10.1021/acs.inorgchem.6c02216,Stable Inverted Antimony–Bismuth Alloyed Inorganic Perovskite Solar Cells via Crystallization Control and Defect Passivation,Inorganic Chemistry,journal,2026-08-10,article,en,defects,,experimental,0.2273,Shaoxing University,0,closed,0
10.1063/5.0321736,10.1063/5.0321736,Anisotropic cation migration and strain driving compositional segregation in FACsPbI3,Applied Physics Letters,journal,2026-08-10,article,en,composition,,experimental,0.1333,Hebei University,0,closed,0
10.5281/zenodo.21873922,10.5281/zenodo.21873922,Impact of a Short-Pulse High-Intense Proton Irradiation on High-Performance Perovskite Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-10,article,en,composition,,experimental,0.0,Adam Mickiewicz University In Poznań,0,green,0
10.1016/j.comptc.2026.115997,10.1016/j.comptc.2026.115997,"Tuning the solvation behavior of 2,7-carbazole-based hole-transport materials by π-bridge insertion: a structure-property investigation for efficient perovskite solar cells",Computational and Theoretical Chemistry,journal,2026-08-10,article,en,composition,,experimental,0.0,,0,closed,0
10.1088/1402-4896/ae979e,10.1088/1402-4896/ae979e,PGMEA-based interlayer engineering for thermally stable and efficient perovskite solar cells,Physica Scripta,journal,2026-08-10,article,en,defects,stability,experimental,0.0682,Anhui University Of Technology,0,closed,0
10.1007/s12596-026-03230-y,10.1007/s12596-026-03230-y,Numerical modeling of optical generation rate and photocurrent density in optimized perovskite solar cells with ETL/absorber/HTL architecture,Journal of Optics,journal,2026-08-10,article,en,interfaces,,experimental,0.16,Indian,0,closed,0
10.3390/en19163761,10.3390/en19163761,Perovskite Tandem Solar Cells: A Review of Recent Progress and Future Perspectives,Energies,journal,2026-08-10,article,en,architecture,,review,0.1452,Chengdu University Of Information Technology,0,gold,0
10.1002/smll.75068,10.1002/smll.75068,Closed‐Loop Slit‐Flushing Antisolvent Strategy Enables Controlled Three‐Dimensional Mass Transfer for Large‐Area Perovskite Solar Cells,Small,journal,2026-08-10,article,en,scale_up,,scale_up,0.0455,Yangzhou University,0,closed,1
10.1002/smll.75159,10.1002/smll.75159,Navigating Molecular Structures of Self‐Assembled Monolayers for High Efficiency Perovskite Photovoltaics,Small,journal,2026-08-10,article,en,defects,,review,0.1136,Beijing University Of Technology,0,closed,1
10.3390/photonics13080752,10.3390/photonics13080752,Underwater Optical Communications: From Photodiodes to Single-Photon Detectors,Photonics,journal,2026-08-10,article,en,architecture,,experimental,0.0323,Military University Of Technology In Warsaw,0,gold,0
10.5281/zenodo.21873921,10.5281/zenodo.21873921,Impact of a Short-Pulse High-Intense Proton Irradiation on High-Performance Perovskite Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-08-10,article,en,composition,,experimental,0.0,Adam Mickiewicz University In Poznań,0,green,0
10.1016/j.mattod.2026.103475,10.1016/j.mattod.2026.103475,Advanced strategies on oxidation of Spiro-OMeTAD materials for efficient and stable perovskite solar cells,Materials Today,journal,2026-08-10,article,en,composition,,experimental,0.0,,0,closed,0
10.11648/j.ijctc.20261402.11,10.11648/j.ijctc.20261402.11,Theoretical Approach of the Rational Design of Methoxy Diphenylamine-Substituted Fluorine-Based HTMs for Highly Efficient Perovskite Solar Cells: DFT/TD-DFT,International Journal of Computational and Theoretical Chemistry,journal,2026-08-10,article,en,composition,,theory,0.0,University Of Agriculture Faisalabad,0,diamond,0
10.1038/s41467-026-76713-y,10.1038/s41467-026-76713-y,Healing intervention for improving the efficiency and stability of tandem devices on industrial textured silicon,Nature Communications,journal,2026-08-11,article,en,architecture,,experimental,0.0968,Suzhou University Of Technology,0,gold,1
10.1007/s44503-026-00015-z,10.1007/s44503-026-00015-z,Homogenizing inter-grain recombination stabilizes perovskite solar cells,Watt,journal,2026-08-11,article,en,stability,,experimental,0.0606,Sungkyunkwan University,0,hybrid,0
10.1016/j.mtchem.2026.103917,10.1016/j.mtchem.2026.103917,Lead-free NaSiI3 halide perovskite: Linking photovoltaic performance and photocatalytic activity through first-principles and SCAPS-1D modeling,Materials Today Chemistry,journal,2026-08-11,article,en,composition,,theory,0.1,,0,closed,0
10.1016/j.solener.2026.115010,10.1016/j.solener.2026.115010,Alkylthiol coordination-hydrophobic synergy for high-performance perovskite solar cells,Solar Energy,journal,2026-08-11,article,en,composition,,experimental,0.0,,0,closed,0
10.1016/j.cej.2026.180548,10.1016/j.cej.2026.180548,Reinforced 1D perovskite growth via molecular synergy for enhanced perovskite solar cells stability,Chemical Engineering Journal,journal,2026-08-11,article,en,composition,,experimental,0.0,Hangzhou Dianzi University,0,closed,0
10.1134/s0036023626601042,10.1134/s0036023626601042,"First-Principles Study of Cs2TlCoX6 (X = I, Br): Structural Stability, Electronic, Elastic, and Optoelectronic Properties",Russian Journal of Inorganic Chemistry,journal,2026-08-11,article,en,composition,,theory,0.0,Shaoxing University,0,closed,0
10.1016/j.apsusc.2026.168094,10.1016/j.apsusc.2026.168094,A defect-resilient and stable C5H5N@MgO/CsPbI3 heterojunction toward high-efficiency perovskite solar cells,Applied Surface Science,journal,2026-08-11,article,en,defects,,experimental,0.0909,,0,closed,0
10.1002/ange.3716107,10.1002/ange.3716107,Efficient and Stable Inverted Perovskite Solar Cells Via a Multi‐Arm Donor–Acceptor Dipole Molecular Bridge,Angewandte Chemie,journal,2026-08-11,article,en,interfaces,,experimental,0.1,Henan Normal University,0,closed,0
10.1021/acsaem.6c01436,10.1021/acsaem.6c01436,Synergistic Passivation Effect via a Bidentate Anchoring Molecule between the Perovskite Layer and Electron Transport Layer for Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-08-11,article,en,interfaces,,experimental,0.22,Jilin Normal University,0,closed,1
10.1002/anie.3716107,10.1002/anie.3716107,Efficient and Stable Inverted Perovskite Solar Cells Via a Multi‐Arm Donor–Acceptor Dipole Molecular Bridge,Angewandte Chemie International Edition,journal,2026-08-11,article,en,interfaces,,experimental,0.1,Henan Normal University,0,closed,1
10.3390/nano16160989,10.3390/nano16160989,Interfacial Engineering Strategies of Self-Assembled Monolayers for Inverted Perovskite Solar Cells,Nanomaterials,journal,2026-08-11,article,en,interfaces,,review,0.2,Beijing University Of Chemical Technology,0,gold,1
