work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1016/j.cej.2026.177834,10.1016/j.cej.2026.177834,Chemical Engineering Journal,stability,experimental,single_junction,unknown,t80_h,1000,h,Stability tests revealed a T80 > 1000 h for PME-based cells under ISOS-D shelf life test.,abstract
10.1016/j.cej.2026.177834,10.1016/j.cej.2026.177834,Chemical Engineering Journal,stability,experimental,single_junction,unknown,stability_protocol,ISOS-D,label,,abstract
10.1002/solr.70385,10.1002/solr.70385,Solar RRL,composition,experimental,single_junction,p-i-n,pce_champion,20.05,%,"record, maintaining 95% of its initial efficiency after 1680 h of continuous operation in maximum power point tracking, and achieved a photoconversion efficiency of 20.05%.",abstract
10.1038/s43246-026-01252-4,10.1038/s43246-026-01252-4,Communications Materials,composition,experimental,single_junction,unknown,pce_champion,12.1,%,"As a result, the best-performing device achieves a power conversion efficiency (PCE) of 12.1%, maintaining 86% of its initial efficiency after 1000 h aging in",abstract
10.1021/acsaem.6c01493,10.1021/acsaem.6c01493,ACS Applied Energy Materials,architecture,experimental,single_junction,p-i-n,pce_champion,12.09,%,Inverted PQDSCs fabricated using this strategy achieved a champion power conversion efficiency (PCE) of 12.09%.,abstract
10.1038/s41467-026-74285-5,10.1038/s41467-026-74285-5,Nature Communications,composition,experimental,single_junction,unknown,pce_champion,25.54,%,"Consequently, the optimized F-PSCs deliver a champion efficiency of 25.54%, versus 26.83% for their rigid counterparts.",abstract
10.1002/anie.2412282,10.1002/anie.2412282,Angewandte Chemie International Edition,composition,experimental,single_junction,unknown,pce_champion,22.61,%,of HN1 as an additive in the perovskite active layer significantly enhanced the power conversion efficiency (PCE) of perovskite solar cells from 20.60% to 22.61%.,abstract
10.1021/acsaem.6c01363,10.1021/acsaem.6c01363,ACS Applied Energy Materials,composition,experimental,single_junction,unknown,pce_champion,25.06,%,"Benefiting from this mechanically and electronically coupled optimization, the champion device achieves a power conversion efficiency (PCE) of 25.06% and retains 90% of its initial",abstract
10.1002/smll.74043,10.1002/smll.74043,Small,architecture,experimental,single_junction,unknown,pce_champion,21.57,%,"The champion device achieves a remarkable power conversion efficiency (PCE) of 21.57%, ranking among the highest for WBG-PSCs, and retains 94% of its initial efficiency",abstract
10.1002/smll.74320,10.1002/smll.74320,Small,defects,experimental,single_junction,unknown,pce_champion,24.08,%,the target device achieves a power conversion efficiency of 24.08%,abstract
10.1002/smll.74320,10.1002/smll.74320,Small,defects,experimental,single_junction,unknown,t80_h,2000,h,retaining 80.18% of its initial efficiency after 2000 h under N 2,abstract
10.1002/ente.70553,10.1002/ente.70553,Energy Technology,defects,theory,single_junction,n-i-p,pce_champion,31.92,%,the ITO/WS 2 /AgCdF 3 /MoO 3 /Au device achieved a maximum power conversion efficiency (PCE) of 31.92%,abstract
10.1002/solr.70363,10.1002/solr.70363,Solar RRL,composition,experimental,single_junction,unknown,pce_champion,18.48,%,achieve a power conversion efficiency (PCE) of 18.48%,abstract
10.1021/acsami.6c01472,10.1021/acsami.6c01472,ACS Applied Materials & Interfaces,defects,experimental,single_junction,p-i-n,pce_champion,19.9,%,"Br-2EPT demonstrated optimal energetic alignment with the perovskite valence band maximum (VBM = -5.68 eV), yielding the highest device power conversion efficiency (PCE of 19.9%)",abstract
10.1021/acsami.6c01472,10.1021/acsami.6c01472,ACS Applied Materials & Interfaces,defects,experimental,single_junction,p-i-n,stability_protocol,MPP tracking,label,,abstract
10.1016/j.chphi.2026.101092,10.1016/j.chphi.2026.101092,Chemical Physics Impact,interfaces,theory,single_junction,unknown,pce_champion,12.0,%,"to pristine SnO 2 with a power conversion efficiency (PCE) of ∼7.70 %, Ag-SnO 2 improves the photovoltaic performance, yielding an optimized efficiency of 12.00",abstract
10.1002/eem2.70453,10.1002/eem2.70453,Energy & environment materials,defects,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.08,%,"Additionally, the all‐perovskite TSCs attained a PCE of 29.08% after the introduction of phen.",abstract
10.1021/acsami.6c07582,10.1021/acsami.6c07582,ACS Applied Materials & Interfaces,architecture,experimental,perovskite_silicon_tandem,tandem_2T,pce_champion,28.4,%,"The best scaffold (a PbI 2 /CsBr/PbI 2 /CsBr/PbI 2 stack) achieved 28.4% in perovskite/silicon tandems without molecular additives, matching the coevaporated reference (28.3%).",abstract
10.3390/nano16130795,10.3390/nano16130795,Nanomaterials,defects,experimental,single_junction,p-i-n,pce_champion,15.44,%,"Consequently, the optimized PEAI/ThMI device achieves a champion power conversion efficiency (PCE) of 15.44%, with a Voc of 1.15 V, a Jsc of 16.34 mA/cm2,",abstract
10.1021/acsami.6c01787,10.1021/acsami.6c01787,ACS Applied Materials & Interfaces,stability,experimental,single_junction,unknown,pce_champion,23.16,%,"Consequently, the fPSCs achieve a power conversion efficiency of 23.16%.",abstract
10.1007/s40243-026-00382-6,10.1007/s40243-026-00382-6,Materials for Renewable and Sustainable Energy,composition,theory,single_junction,unknown,pce_champion,29.41,%,"The optimized configuration achieves a V OC of 1.13 V, J SC of 34.74 mA/cm², FF of 83.56%, and a PCE of 29.41%",abstract
10.1016/j.rineng.2026.111690,10.1016/j.rineng.2026.111690,Results in Engineering,scale_up,experimental,single_junction,unknown,pce_champion,19.93,%,"resulting in a power conversion efficiency of up to 19.93% for small-area devices, achieved specifically under the optimal MIA10 condition",abstract
10.1016/j.rineng.2026.111690,10.1016/j.rineng.2026.111690,Results in Engineering,scale_up,experimental,single_junction,unknown,active_area_cm2,2,cm2,delivering efficiencies of 17.09% (1 cm2 active area) and 15.18% (2 cm2 active area),abstract
10.48550/arxiv.2606.12083,10.48550/arxiv.2606.12083,arXiv (Cornell University),interfaces,theory,single_junction,n-i-p,pce_champion,28.85,%,the device FTO/TiO$_2$/Cs$_2$AgBiBr$_6$/NiO/Ag achieves a PCE of 28.85%,abstract
